Time,Day,Skelton Stage,Skelton Flow,Viking Stage,Viking Flow
11/11/2000 06:00,12.25,5.1,278,3.8604972,280
11/11/2000 06:15,12.26041667,5.097,277,3.8562912,279
11/11/2000 06:30,12.27083333,5.088,277,3.8504028,279
11/11/2000 06:45,12.28125,5.083,277,3.8453556,279
11/11/2000 07:00,12.29166667,5.081,276,3.8394672,278
11/11/2000 07:15,12.30208333,5.078,275,3.83442,278
11/11/2000 07:30,12.3125,5.071,275,3.8318964,277
11/11/2000 07:45,12.32291667,5.066,274,3.8243256,277
11/11/2000 08:00,12.33333333,5.059,275,3.8201196,277
11/11/2000 08:15,12.34375,5.055,274,3.8184372,276
11/11/2000 08:30,12.35416667,5.049,274,3.8159136,275
11/11/2000 08:45,12.36458333,5.043,272,3.8100252,275
11/11/2000 09:00,12.375,5.037,273,3.8058192,274
11/11/2000 09:15,12.38541667,5.032,273,3.7999308,275
11/11/2000 09:30,12.39583333,5.03,272,3.796566,274
11/11/2000 09:45,12.40625,5.025,272,3.7915188,274
11/11/2000 10:00,12.41666667,5.018,270,3.7864716,272
11/11/2000 10:15,12.42708333,5.01,270,3.7814244,273
11/11/2000 10:30,12.4375,5.009,270,3.7772184,273
11/11/2000 10:45,12.44791667,5.002,269,3.775536,272
11/11/2000 11:00,12.45833333,4.995,268,3.77133,272
11/11/2000 11:15,12.46875,4.991,269,3.7654416,270
11/11/2000 11:30,12.47916667,4.987,268,3.758712,270
11/11/2000 11:45,12.48958333,4.981,268,3.7578708,270
11/11/2000 12:00,12.5,4.977,268,3.7519824,269
11/11/2000 12:15,12.51041667,4.97,267,3.746094,268
11/11/2000 12:30,12.52083333,4.967,266,3.7427292,269
11/11/2000 12:45,12.53125,4.964,266,3.7393644,268
11/11/2000 13:00,12.54166667,4.959,264,3.7343172,268
11/11/2000 13:15,12.55208333,4.953,264,3.7309524,268
11/11/2000 13:30,12.5625,4.95,265,3.725064,267
11/11/2000 13:45,12.57291667,4.943,263,3.7225404,266
11/11/2000 14:00,12.58333333,4.937,263,3.7200168,266
11/11/2000 14:15,12.59375,4.931,263,3.7158108,264
11/11/2000 14:30,12.60416667,4.93,263,3.7107636,264
11/11/2000 14:45,12.61458333,4.927,263,3.70824,265
11/11/2000 15:00,12.625,4.921,262,3.7023516,263
11/11/2000 15:15,12.63541667,4.917,263,3.6973044,263
11/11/2000 15:30,12.64583333,4.911,262,3.6922572,263
11/11/2000 15:45,12.65625,4.906,261,3.691416,263
11/11/2000 16:00,12.66666667,4.901,261,3.6888924,263
11/11/2000 16:15,12.67708333,4.899,261,3.6838452,262
11/11/2000 16:30,12.6875,4.892,261,3.6804804,263
11/11/2000 16:45,12.69791667,4.888,260,3.6754332,262
11/11/2000 17:00,12.70833333,4.883,261,3.6712272,261
11/11/2000 17:15,12.71875,4.881,260,3.6670212,261
11/11/2000 17:30,12.72916667,4.879,260,3.6653388,261
11/11/2000 17:45,12.73958333,4.876,261,3.6594504,261
11/11/2000 18:00,12.75,4.871,261,3.6560856,260
11/11/2000 18:15,12.76041667,4.868,262,3.6518796,261
11/11/2000 18:30,12.77083333,4.864,262,3.6501972,260
11/11/2000 18:45,12.78125,4.861,261,3.6485148,260
11/11/2000 19:00,12.79166667,4.858,261,3.6459912,261
11/11/2000 19:15,12.80208333,4.855,261,3.6417852,261
11/11/2000 19:30,12.8125,4.852,261,3.6392616,262
11/11/2000 19:45,12.82291667,4.849,260,3.6358968,262
11/11/2000 20:00,12.83333333,4.847,260,3.6333732,261
11/11/2000 20:15,12.84375,4.843,260,3.6308496,261
11/11/2000 20:30,12.85416667,4.84,259,3.628326,261
11/11/2000 20:45,12.86458333,4.836,260,3.6258024,261
11/11/2000 21:00,12.875,4.833,260,3.6232788,260
11/11/2000 21:15,12.88541667,4.833,259,3.6215964,260
11/11/2000 21:30,12.89583333,4.829,260,3.6182316,260
11/11/2000 21:45,12.90625,4.827,259,3.615708,259
11/11/2000 22:00,12.91666667,4.824,259,3.6123432,260
11/11/2000 22:15,12.92708333,4.822,258,3.6098196,260
11/11/2000 22:30,12.9375,4.818,258,3.6098196,259
11/11/2000 22:45,12.94791667,4.815,258,3.6064548,260
11/11/2000 23:00,12.95833333,4.812,257,3.6047724,259
11/11/2000 23:15,12.96875,4.808,257,3.6022488,259
11/11/2000 23:30,12.97916667,4.805,257,3.6005664,258
11/11/2000 23:45,12.98958333,4.798,257,3.5972016,258
12/11/2000 00:00,13,4.798,257,3.594678,258
12/11/2000 00:15,13.01041667,4.794,256,3.5921544,257
12/11/2000 00:30,13.02083333,4.788,255,3.5887896,257
12/11/2000 00:45,13.03125,4.786,256,3.586266,257
12/11/2000 01:00,13.04166667,4.782,255,3.5803776,257
12/11/2000 01:15,13.05208333,4.779,254,3.5803776,257
12/11/2000 01:30,13.0625,4.776,254,3.5770128,256
12/11/2000 01:45,13.07291667,4.773,254,3.5719656,255
12/11/2000 02:00,13.08333333,4.769,254,3.5702832,256
12/11/2000 02:15,13.09375,4.766,254,3.5669184,255
12/11/2000 02:30,13.10416667,4.761,253,3.5643948,254
12/11/2000 02:45,13.11458333,4.756,253,3.5618712,254
12/11/2000 03:00,13.125,4.753,252,3.5593476,254
12/11/2000 03:15,13.13541667,4.747,252,3.5559828,254
12/11/2000 03:30,13.14583333,4.745,251,3.5534592,254
12/11/2000 03:45,13.15625,4.74,250,3.5492532,253
12/11/2000 04:00,13.16666667,4.735,251,3.5450472,253
12/11/2000 04:15,13.17708333,4.73,250,3.5425236,252
12/11/2000 04:30,13.1875,4.729,250,3.5374764,252
12/11/2000 04:45,13.19791667,4.725,250,3.535794,251
12/11/2000 05:00,13.20833333,4.721,249,3.531588,250
12/11/2000 05:15,13.21875,4.714,249,3.527382,251
12/11/2000 05:30,13.22916667,4.711,248,3.523176,250
12/11/2000 05:45,13.23958333,4.707,248,3.5223348,250
12/11/2000 06:00,13.25,4.701,247,3.51897,250
12/11/2000 06:15,13.26041667,4.694,247,3.5156052,249
12/11/2000 06:30,13.27083333,4.685,247,3.5097168,249
12/11/2000 06:45,13.28125,4.683,246,3.5071932,248
12/11/2000 07:00,13.29166667,4.679,246,3.5038284,248
12/11/2000 07:15,13.30208333,4.675,246,3.4987812,247
12/11/2000 07:30,13.3125,4.666,245,3.4928928,247
12/11/2000 07:45,13.32291667,4.661,245,3.485322,247
12/11/2000 08:00,13.33333333,4.656,244,3.4836396,246
12/11/2000 08:15,13.34375,4.651,243,3.4802748,246
12/11/2000 08:30,13.35416667,4.643,243,3.47691,246
12/11/2000 08:45,13.36458333,4.637,243,3.4693392,245
12/11/2000 09:00,13.375,4.633,242,3.4651332,245
12/11/2000 09:15,13.38541667,4.627,242,3.4609272,244
12/11/2000 09:30,13.39583333,4.624,241,3.4567212,243
12/11/2000 09:45,13.40625,4.62,241,3.4499916,243
12/11/2000 10:00,13.41666667,4.613,240,3.4449444,243
12/11/2000 10:15,13.42708333,4.609,239,3.4415796,242
12/11/2000 10:30,13.4375,4.6,239,3.4365324,242
12/11/2000 10:45,13.44791667,4.593,238,3.4340088,241
12/11/2000 11:00,13.45833333,4.587,238,3.430644,241
12/11/2000 11:15,13.46875,4.581,238,3.4247556,240
12/11/2000 11:30,13.47916667,4.578,237,3.4213908,239
12/11/2000 11:45,13.48958333,4.576,236,3.41382,239
12/11/2000 12:00,13.5,4.572,236,3.4079316,238
12/11/2000 12:15,13.51041667,4.563,235,3.4028844,238
12/11/2000 12:30,13.52083333,4.556,235,3.3978372,238
12/11/2000 12:45,13.53125,4.549,234,3.3953136,237
12/11/2000 13:00,13.54166667,4.543,234,3.3936312,236
12/11/2000 13:15,13.55208333,4.537,234,3.3902664,236
12/11/2000 13:30,13.5625,4.535,232,3.3826956,235
12/11/2000 13:45,13.57291667,4.531,232,3.3768072,235
12/11/2000 14:00,13.58333333,4.527,232,3.3709188,234
12/11/2000 14:15,13.59375,4.521,231,3.3658716,234
12/11/2000 14:30,13.60416667,4.517,230,3.3608244,234
12/11/2000 14:45,13.61458333,4.509,230,3.359142,232
12/11/2000 15:00,13.625,4.503,230,3.3557772,232
12/11/2000 15:15,13.63541667,4.498,230,3.3524124,232
12/11/2000 15:30,13.64583333,4.492,229,3.3473652,231
12/11/2000 15:45,13.65625,4.485,229,3.3440004,230
12/11/2000 16:00,13.66666667,4.481,229,3.3372708,230
12/11/2000 16:15,13.67708333,4.477,228,3.3322236,230
12/11/2000 16:30,13.6875,4.472,228,3.3280176,230
12/11/2000 16:45,13.69791667,4.465,228,3.3229704,229
12/11/2000 17:00,13.70833333,4.459,227,3.317082,229
12/11/2000 17:15,13.71875,4.451,227,3.3137172,229
12/11/2000 17:30,13.72916667,4.446,227,3.3103524,228
12/11/2000 17:45,13.73958333,4.44,226,3.3061464,228
12/11/2000 18:00,13.75,4.434,226,3.300258,228
12/11/2000 18:15,13.76041667,4.429,226,3.2952108,227
12/11/2000 18:30,13.77083333,4.427,226,3.2884812,227
12/11/2000 18:45,13.78125,4.421,226,3.2842752,227
12/11/2000 19:00,13.79166667,4.416,225,3.279228,226
12/11/2000 19:15,13.80208333,4.411,225,3.2741808,226
12/11/2000 19:30,13.8125,4.407,225,3.2699748,226
12/11/2000 19:45,13.82291667,4.4,224,3.2682924,226
12/11/2000 20:00,13.83333333,4.394,224,3.2632452,226
12/11/2000 20:15,13.84375,4.392,224,3.2590392,225
12/11/2000 20:30,13.85416667,4.386,224,3.2548332,225
12/11/2000 20:45,13.86458333,4.382,223,3.2514684,225
12/11/2000 21:00,13.875,4.378,224,3.24558,224
12/11/2000 21:15,13.88541667,4.375,224,3.2405328,224
12/11/2000 21:30,13.89583333,4.373,224,3.2388504,224
12/11/2000 21:45,13.90625,4.371,223,3.2338032,224
12/11/2000 22:00,13.91666667,4.364,223,3.2304384,223
12/11/2000 22:15,13.92708333,4.361,223,3.2270736,224
12/11/2000 22:30,13.9375,4.36,224,3.22455,224
12/11/2000 22:45,13.94791667,4.359,223,3.2228676,224
12/11/2000 23:00,13.95833333,4.359,223,3.2211852,223
12/11/2000 23:15,13.96875,4.356,224,3.2152968,223
12/11/2000 23:30,13.97916667,4.355,224,3.2127732,223
12/11/2000 23:45,13.98958333,4.354,224,3.211932,224
13/11/2000 00:00,14,4.356,224,3.2110908,223
